# BEAST v1.10.4
# Generated Wed Jul 24 13:10:57 BST 2024 [seed=1721823056415]
# -save_every 1000 -save_state results/out/checkpoint.state results/in/input.xml
# keywords: skygrid
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
328000	-7900.134472199601	-554.4382205102061	-7345.696251689395	7.009468750989366	2016.5192983722984	132.0900206577831	0.8192688967682672	1.4210925618711538	2.4181278297562283	1.7118751651684259	2.918185732559014	1.475757042022824	0.9989303723216839	2.081863538820207	3.3301756550885466	2.221417599142509	1.140839204014954	1.6989003884305967	2.3495799042874665	0.028485260483586523	-2.6250997091898394	7.0	5.831535028012043	11.562118584987404	0.366372452893085	0.17663488582605064	0.22243124888372515	0.2345614123971395	0.11114749198495756	1.325930232740375	0.33926783807158506	0.6607321619284144	0.5089017571073776	1.9821964857852432	0.0029884329042829823	0.0029884329042829806	-7345.696251689395	0.0	-545.055185947322
329000	-7900.506202439801	-560.5883168318082	-7339.9178856079925	7.01302133802484	2016.5157457852629	133.34958981174782	0.45156042371137356	1.068689946141165	2.0371128074455234	1.9433386118130118	2.739955720315312	1.756549443580935	1.3502668674653955	2.8386478956570107	3.4206391677795978	2.246816741272867	1.438465914857341	1.982662721240426	2.3453428215892673	-0.0696194461806748	-2.52425579245699	7.0	5.343534874015934	11.562118584987404	0.36694489467811026	0.17606244404102542	0.22243124888372515	0.2345614123971395	0.03456993344176901	1.4106498681861293	0.3921926442198218	0.6078073557801776	0.5882889663297327	1.823422067340533	0.0029558170017958	0.0029558170017957987	-7339.9178856079925	0.0	-551.9229309623082
330000	-7893.283415168138	-569.8033973224827	-7323.480017845655	7.060034238426483	2016.4687328848613	136.6619079031721	0.45156042371137356	1.233482637838069	1.8184067569878697	2.3990152931074253	2.897785508974339	1.6743168980029948	0.6540669887235008	2.951236316011152	2.582788711927897	2.2157390689947816	1.6840726996015143	1.7234977523899193	2.024242861139603	0.2925920268014179	-2.666787972383403	7.0	5.74269084442787	11.59914198159733	0.3564271434049753	0.18650765393665367	0.22250379026123188	0.2345614123971395	0.03204661008032697	1.2557190697789133	0.4058494310097258	0.5941505689902736	0.6087741465145887	1.782451706970821	0.0027052292340474025	0.0027052292340474064	-7323.480017845655	0.0	-561.4229109278538
331000	-7883.80915581775	-559.6493654822995	-7324.15979033545	7.048278969449513	2016.4804881538382	135.7248264138308	0.4452811902300944	1.511315686544526	2.09540626075116	2.3864699156198874	2.7101025421834715	1.7078568681017943	0.4735912503670571	2.2457661699480593	3.2161738491201493	2.26519939461065	1.2224718682874247	1.3322931231800563	3.110054745706571	0.10329837998779925	-2.1905816489327896	7.0	4.772508741045901	9.129639552400457	0.3564271434049753	0.20013870218021518	0.2111795245620696	0.23225462985274029	0.03838833135021111	1.2557190697789133	0.36470295358930704	0.6352970464106925	0.5470544303839606	1.9058911392320774	0.002936993529163259	0.002936993529163257	-7324.15979033545	0.0	-551.9027829925345
332000	-7899.474630944157	-559.0158113110127	-7340.458819633144	6.975688693816161	2016.5530784294715	130.79935480155808	0.6472301947382719	1.9914777481290342	1.6183469926958285	2.4440107870542365	2.728001499070445	1.548531297381409	0.9948913697234265	2.7103560712474417	3.1816055277770983	2.1507733047325908	0.9441079787761059	1.0580980643060687	3.2801876978936924	0.029728992623284503	-0.8222667660865813	7.0	4.905903681142168	10.823600750624362	0.3552607622237308	0.18935618486763192	0.20366818748533416	0.25171486542330346	0.11261870244252806	2.2097585344723703	0.38816509913187097	0.6118349008681286	0.5822476486978064	1.835504702604386	0.003000669996928769	0.003000669996928765	-7340.458819633144	0.0	-548.4666100093555
333000	-7891.06630291965	-551.2564632251009	-7339.80983969455	7.153143004109851	2016.375624119178	132.98989425428576	0.5119739820178856	0.7631994098847245	1.4542520277174447	2.2915227477398012	2.5734287519295482	1.366205157735809	0.7665331900162415	3.1087907647898825	2.726638778726654	2.646970495957123	1.1847358867939317	1.560203733893002	1.942588036815014	-0.23380774725904338	-0.4491681091051887	7.0	4.739541964762553	10.240905857506457	0.3552607622237308	0.18935618486763192	0.22804109492611763	0.22734195798252	0.06655570120141631	1.5388048386415598	0.3760347063310281	0.6239652936689718	0.5640520594965421	1.8718958810069153	0.002643104817093242	0.002643104817093243	-7339.80983969455	0.0	-542.6387987426979
334000	-7890.120210328779	-557.367947878892	-7332.752262449887	6.969470128668826	2016.559296994619	131.11330362049966	0.9196113121032394	1.3193683902875737	1.9441512579985534	1.8825575541008241	2.543717262200106	1.2505436703012278	1.4943753931336454	3.261591235074448	3.320611292901485	2.255867084460439	1.1706023554287182	1.656173083158706	2.198532109870646	-0.28992145537467756	-1.0991363053642058	7.0	4.739541964762553	9.537854808510128	0.3552607622237308	0.18935618486763192	0.22804109492611763	0.22734195798252	0.07632424429516628	1.1819964993988532	0.34474906704358044	0.6552509329564196	0.5171236005653707	1.9657527988692587	0.003027768490215919	0.0030277684902159183	-7332.752262449887	0.0	-548.868224936859
335000	-7895.153617434916	-569.2135141744342	-7325.940103260482	7.019026858803011	2016.5097402644847	132.04703968396436	0.5323320797163624	0.4089219158703868	2.1568607307393695	1.7538725291223312	2.5805092095428646	1.515521693430168	1.2068342958616645	3.2536884052158306	3.433113930713851	2.1632112786678457	1.1096837734618985	1.27658715467323	2.0916414721996817	-0.7068792515130056	-0.5531342931640747	7.0	4.739541964762553	8.894138771658437	0.3494588915451859	0.19515805554617685	0.2201104700475899	0.2352725828610477	0.07632424429516628	1.6013761882680158	0.3775026947071109	0.6224973052928892	0.5662540420606663	1.8674919158786674	0.0028596533436096383	0.002859653343609637	-7325.940103260482	0.0	-560.5974890686723
336000	-7887.618910242463	-573.4580779827124	-7314.160832259751	6.956024539081837	2016.5727425842058	133.66700982329164	0.34806424991698043	-0.2561292210804477	1.924260443289774	1.5061425920310314	2.2303183247222043	1.6904562903623643	1.072941852327074	2.9995756335254575	3.959633077100249	2.7864749735495793	1.4979372456788804	1.3896541149539279	1.570982993960351	-0.3242215633571055	-0.8212365284758443	7.0	4.4741996401250645	9.678037661242776	0.3494588915451859	0.19515805554617685	0.2201104700475899	0.2352725828610477	0.07279748159737495	1.483965837416114	0.36810367726144294	0.631896322738557	0.5521555158921644	1.895688968215671	0.0028204475287944486	0.002820447528794444	-7314.160832259751	0.0	-565.4483932340573
337000	-7890.592856111681	-569.5287988145565	-7321.064057297124	7.034657785115424	2016.4941093381724	131.83858720590817	0.8476640491279062	-0.07864230344578951	2.1108778431540154	1.9437693215433098	2.416815749059809	1.5075131536479147	1.4770422364276357	3.0825101274765236	3.1067227066223424	2.0747954048298616	1.5037882642785632	1.8813719483768119	1.9616443444221916	0.462268865807734	-1.8510176570516905	7.0	5.771695374841919	9.678037661242776	0.35495022387679276	0.2010603093914862	0.19879846046099553	0.2451910062707259	0.0323458633493229	1.483965837416114	0.34338291709334	0.65661708290666	0.51507437564001	1.96985124871998	0.0031416107797163184	0.003141610779716317	-7321.064057297124	0.0	-560.255719922593
338000	-7895.254056485913	-563.7727903193039	-7331.481266166609	7.075819388509644	2016.452947734778	132.98570468537523	1.1793843742097767	0.514023675422644	2.013727221238851	2.2799668550492203	2.131676428248829	2.1424584151266077	1.5087073691772819	2.537273004447366	2.679768373491089	2.4381488276416126	1.4226542424475188	1.9510320852901513	1.752684943571683	-0.458865461892234	0.06390882154786026	7.0	5.9192806554388735	11.286389799493785	0.35495022387679276	0.20080495155687259	0.197203655167958	0.24704116939837706	0.0737800776490318	1.7535566525582253	0.39453395437693867	0.6054660456230613	0.591800931565408	1.816398136869184	0.0028584197846286217	0.002858419784628619	-7331.481266166609	0.0	-553.3091509717823
339000	-7896.976146678843	-556.0240438503388	-7340.952102828504	6.936137249009276	2016.5926298742784	130.91958914664562	1.20498762352297	0.8971069591832408	2.0717831027820717	2.227891351728734	2.318888374642847	2.0374394514791008	1.279791517905925	2.8944699829203904	3.5379733027149856	2.128431573094434	1.2842583962588863	1.2996157463142288	1.8817850600916044	-0.6512807829333007	-0.5691187950135751	7.0	5.126645413942449	9.991153903744884	0.35518988153232867	0.19431471366031572	0.19696399751242205	0.25353140729493395	0.006041608579959248	1.201018276262811	0.3719355665177744	0.6280644334822255	0.5579033497766616	1.8841933004466767	0.0031116290796094964	0.003111629079609494	-7340.952102828504	0.0	-547.138921013215
340000	-7896.476596352701	-570.2111625413039	-7326.265433811397	7.05635148071188	2016.472415642576	134.97476522412094	1.4259368818620544	1.1731791688193016	2.4545822627615195	2.516906631053304	2.3759302309346593	1.5607856358593384	1.3774695784909121	3.031589578079613	3.5957200922030657	2.183094185526799	1.280048705804349	1.6307626913742774	1.695235861699232	-0.4038809232106355	-0.9109605968687411	7.0	6.286193534600671	9.323113461052747	0.35939797626420905	0.19159219647621778	0.19696399751242205	0.2520458297471515	0.028964994709229124	1.0911663899354753	0.36995039711936056	0.6300496028806393	0.5549255956790409	1.8901488086419178	0.002820437091274656	0.0028204370912746565	-7326.265433811397	0.0	-561.2478688613146
341000	-7894.085757905138	-573.0724313609934	-7321.013326544145	7.110035049045178	2016.4187320742426	132.48358931770838	1.1205103281284925	1.9238706911026235	1.92814071249287	2.559516952916223	1.8559422537845913	1.434892188836004	1.081830275426458	2.9075167319017137	2.823038627386339	2.4755202719527984	1.9930767299061531	2.2482528675691618	1.222393646136827	-0.4910230892046531	-1.5719210933766754	7.0	6.286193534600671	10.2747228371519	0.35939797626420905	0.19112216885334443	0.2004223305892191	0.2490575242932278	0.09953013425966657	1.0925131688639051	0.3929709359250448	0.6070290640749549	0.5894564038875671	1.8210871922248648	0.0028529811366065586	0.0028529811366065547	-7321.013326544145	0.0	-564.0172106562721
342000	-7892.493643172436	-571.6339835016627	-7320.859659670774	7.217197103411156	2016.3115700198766	133.37590308992807	1.1205103281284925	3.2522408280444015	2.521047090252543	2.1676634845845046	2.1177308177952203	1.8041269114432859	1.1798211558066436	2.6421754025420667	3.1994032494029483	2.04531062634676	1.6684054283824814	1.983619995729403	1.5725353681892364	-0.4289435953248901	-0.15435029520864985	7.0	5.837208418334782	11.841022704137053	0.35939797626420905	0.19112216885334443	0.2004223305892191	0.2490575242932278	0.03640059485531665	1.0858115088442029	0.4003604526368197	0.5996395473631799	0.6005406789552296	1.7989186420895398	0.00309378996809883	0.0030937899680988294	-7320.859659670774	0.0	-562.4896395210304
343000	-7887.812936107211	-568.3190515918458	-7319.493884515365	7.074626700581565	2016.4541404227061	133.38886451736852	0.5636774757812459	2.212213036251022	1.8712124829467756	2.2954881639062066	2.198259062401809	1.914196916605705	0.7986464833824307	2.781677188572138	3.1865896273975554	2.3818197652328794	1.692770890490828	2.4244556352718623	1.6593603609852654	-0.9623638612536168	-0.5191027094423959	7.0	6.745078357042352	8.319083550405155	0.35939797626420905	0.19112216885334443	0.20715550693989132	0.24232434794255558	0.0069814953148631415	1.727117722508732	0.371839531394552	0.6281604686054476	0.557759297091828	1.8844814058163428	0.0029103084125575284	0.0029103084125575293	-7319.493884515365	0.0	-559.1165698047029
344000	-7890.27935279465	-570.3853321330954	-7319.894020661554	6.939210819877398	2016.5895563034103	134.23244904485153	1.235283435880218	0.4958820192274853	1.7508459350299197	2.8478122550594773	2.224994899937004	1.7091426543822215	0.932536103779116	2.533897707100276	2.9753177983739314	2.4198455297623522	1.478306291778221	1.7840751212040453	1.7526446688274229	-0.622936699534575	-0.005595030382737343	7.0	6.745078357042352	10.049298311418056	0.35939797626420905	0.19112216885334443	0.20715550693989132	0.24232434794255558	0.08396675844838813	1.1816703200861558	0.3904097674599659	0.6095902325400336	0.5856146511899489	1.8287706976201008	0.002776036537390485	0.002776036537390483	-7319.894020661554	0.0	-561.0420119979391
345000	-7886.866534238432	-564.7595224404399	-7322.1070117979925	6.969992740625313	2016.5587743826625	130.3478464468162	0.8117018516751325	2.2376748495592147	1.6980911347754923	2.260875805267282	2.2614727646781456	1.384968618289473	0.9731054058871477	2.524751287024638	2.8602444832401144	2.4709443772365773	1.054618399253689	1.8495857058681808	1.4626257003458236	-0.7878441047236167	-2.8948209091124744	7.0	6.118197258054527	9.26239676990759	0.3648942691961254	0.19112216885334443	0.20715550693989132	0.23682805501063925	0.12561344247570408	1.948706087675648	0.40518763037604794	0.5948123696239515	0.6077814455640719	1.7844371088718542	0.003246082397610164	0.003246082397610167	-7322.1070117979925	0.0	-554.3742649101279
346000	-7891.847033591544	-558.313044325559	-7333.533989265985	6.82974843920695	2016.6990186840808	128.5664096364254	0.6921795080828608	0.7240129300857762	2.532091740592244	2.1432498712683707	2.6173046764808245	1.7511352964787477	1.0023594321838065	2.7739161028226857	2.9907632914046465	1.7581826333246886	1.5444469552576812	2.2101627099903642	1.1716996249944898	-0.7335007669951791	-0.5880643343756206	7.0	6.754263947801055	11.092327842960714	0.3648942691961254	0.18182864456406594	0.2164490312291698	0.23682805501063925	0.12561344247570408	1.650617213713292	0.3594968558281778	0.6405031441718217	0.5392452837422668	1.9215094325154651	0.003030517931600434	0.0030305179316004317	-7333.533989265985	0.0	-548.2586449532779
347000	-7886.054370610069	-562.9047521950971	-7323.149618414972	6.833368044500559	2016.6953990787872	129.32612790523828	0.591367326667414	1.7271383435399206	1.8044342231933836	2.369088301116106	2.3376809834907766	1.9019208164767964	1.722840124845547	2.8069692147106498	2.8098277303943817	2.636260626358369	1.4035040200697964	1.8340152739196058	1.8518550237083404	-0.875084096872015	-1.2640329461782345	7.0	5.403174082833227	9.935992530231946	0.3684423734374451	0.1912395479119694	0.19822801080837318	0.24209006784221268	0.0732680401582662	1.3824809595060206	0.3848031799551274	0.6151968200448721	0.5772047699326911	1.8455904601346163	0.0030026124596060065	0.0030026124596060095	-7323.149618414972	0.0	-554.2000947161199
348000	-7907.053060828079	-555.0655000407882	-7351.987560787291	6.787885692680363	2016.7408814306073	127.89286776950895	0.7569336088783571	0.19098526236123958	1.50279331223715	2.4869062713608283	2.3411201160851562	1.7855680867002088	1.1678099140072893	2.360164384760602	2.865797623976045	2.3606181869194853	1.3862666025801247	2.3702056968048417	1.6012029445750577	-1.6502593047395746	-2.7101814220117113	7.0	4.554765544517045	10.056861766595466	0.36121329961534343	0.1912395479119694	0.20545708463047488	0.24209006784221268	0.07529081461142914	1.3824809595060206	0.40555854056060586	0.5944414594393935	0.6083378108409088	1.7833243783181807	0.003217281158607536	0.0032172811586075344	-7351.987560787291	0.0	-546.2611986293723
349000	-7896.235264900998	-572.3545630805238	-7323.880701820474	6.731424316469298	2016.7973428068185	132.31764440374735	0.2723271856087347	0.3111841800106823	1.9091795255348056	2.218582375952394	2.421018753275371	1.2281005719713773	1.2748686823581419	2.6410802481801956	3.395281360561976	3.07221715384057	1.4150421919842582	2.0764984453067754	1.7757095725662788	-0.7910500338790835	-1.330240088793724	7.0	5.458122563557016	9.612244500990531	0.3473750081329656	0.1912395479119694	0.21929537611285269	0.24209006784221268	0.087083736997984	1.7479910425192628	0.41834421772998576	0.5816557822700136	0.6275163265949786	1.7449673468100406	0.0029036930995708435	0.00290369309957084	-7323.880701820474	0.0	-563.7441754885278
350000	-7902.949702066894	-563.8728740003519	-7339.0768280665425	6.723551869607797	2016.80521525368	132.38205872181587	0.5707341922237003	0.5102298542181402	2.231672980864906	2.04756087360109	2.5892271709678507	1.1993180336028395	1.1563411315594867	3.073486518698726	3.5035756676637306	2.534757869985894	1.4460567985156418	2.6531339112752255	1.1756274000528868	-0.7653570317183499	-3.320640892522902	7.0	5.332987107766668	9.115037580805282	0.34951582760790095	0.18283177255727595	0.21155582915021418	0.2560965706846093	0.087083736997984	1.97032982666682	0.3974981882500121	0.6025018117499872	0.5962472823750181	1.8075054352499615	0.002762737301438103	0.002762737301438103	-7339.0768280665425	0.0	-554.2504394127102
351000	-7896.8631080059085	-557.1630092760994	-7339.700098729809	6.756645185402494	2016.7721219378852	128.9229716005614	0.9654403228149976	1.3327656761930058	1.9990820700383654	2.2552039930562477	2.1582032234290884	1.001594033295746	1.8083827268563921	2.670100496786696	2.981103908194416	2.71471416989551	1.5570096289745172	2.8469308751873785	0.9630502949635331	-1.0754497860820167	1.1429394231869356	7.0	6.572374187991351	8.584400884305266	0.34951582760790095	0.18283177255727595	0.21155582915021418	0.2560965706846093	0.042768770368349016	1.6396353332751386	0.34001338210838733	0.6599866178916121	0.510020073162581	1.9799598536748362	0.0030739104470997444	0.0030739104470997487	-7339.700098729809	0.0	-547.4601092528789
352000	-7882.075848661615	-554.3229631282762	-7327.7528855333385	6.709893901396307	2016.8188732218914	132.39968177847535	0.5037820804400139	1.9119667838160463	1.5431149449286374	2.2658675121027825	2.3336814526090475	1.300378989438269	1.3486262919364058	2.8194005960465565	2.9614793713960643	2.3211758191948855	1.6936327444360644	2.425301666191375	1.6351290558940872	-2.0394527243727083	-1.4813326527669564	7.0	5.756311549018545	8.765550699830143	0.34951582760790095	0.18283177255727595	0.21155582915021418	0.2560965706846093	0.042768770368349016	1.4235951599693197	0.3676749940673326	0.6323250059326667	0.551512491100999	1.8969750177980003	0.002715580034870659	0.002715580034870661	-7327.7528855333385	0.0	-545.9799029374163
353000	-7870.568237585217	-547.3794803025083	-7323.188757282708	6.694619153401752	2016.8341479698859	127.91856845054866	0.4882103166640122	0.8598209231841669	1.3643898920586706	2.2504143217890347	2.2670874585461607	1.3391271493937622	0.9201932610806226	3.7018764031629257	2.569303031003627	2.6009433268050506	1.171177969709181	2.0761124450667556	1.9043101978017665	-1.4440117949998192	-2.070112738070893	7.0	7.949776324137096	12.6007232571469	0.36526782408075625	0.19181055596631608	0.20813921664657697	0.23478240330635103	0.05013523294589325	1.170340021099411	0.37141573353542906	0.6285842664645704	0.5571236003031436	1.8857527993937113	0.002929786051327651	0.0029297860513276507	-7323.188757282708	0.0	-538.3009168077982
354000	-7865.827492043263	-542.3034569438718	-7323.524035099392	6.692478068328932	2016.8362890549588	127.02662333710235	0.7403426943683127	-0.12720812696139905	1.5551514329643563	1.9378836160914634	2.0521297284501054	1.3601877988108733	1.493255386904179	2.8885037206623894	3.2328239535606516	1.9533928071500388	1.6374416970672694	1.4774947650479726	1.9071118685046167	-1.356789328892162	-0.6468929846232865	7.0	4.287998356290548	7.621283741208402	0.3669345900954709	0.19287340153999244	0.20540960505818598	0.23478240330635103	0.06148925787241118	1.170340021099411	0.3791542150266421	0.6208457849733575	0.5687313225399632	1.8625373549200726	0.002945086790645529	0.0029450867906455295	-7323.524035099392	0.0	-534.6153770009242
355000	-7854.804925408064	-543.1262207707571	-7311.678704637307	6.65410598978883	2016.8746611334989	127.60719155752336	0.7403426943683127	1.1323691488427559	1.8584202482110819	2.15978129629428	2.102959585357252	0.8242873741483221	1.0048812840567483	3.2268499409723597	2.9997512510061584	2.327918188978676	1.6185830400561692	2.3781814185149894	1.4140887793294437	-1.2977167487308452	-2.2013131346854795	7.0	7.518621970652315	7.831891118950873	0.3605774572236788	0.19287340153999244	0.20540960505818598	0.24113953617814315	0.05205943367612319	1.170340021099411	0.38455027979716505	0.6154497202028346	0.5768254196957476	1.8463491606085038	0.003229864943855916	0.0032298649438559164	-7311.678704637307	0.0	-534.5032996671856
356000	-7864.365234741495	-538.2668311586973	-7326.098403582798	6.719611054893306	2016.8091560683945	126.10409810909105	0.8400559963853051	0.7761503865261082	2.054114265570925	2.0937670208748114	2.487997179368063	1.2508413573650006	1.162905324198073	2.6503399448408564	3.192691549429045	1.8341626443390173	1.592498260582818	1.7130523570712088	1.8835895817360797	-1.1686213283730007	0.4698161110390262	7.0	5.1745185041360156	7.139648532505276	0.3496360765627686	0.1987205696580744	0.2105038176010142	0.24113953617814315	0.1307526692501705	1.1269486236628097	0.36597703498405576	0.6340229650159439	0.5489655524760837	1.9020688950478317	0.0028933291599148865	0.002893329159914891	-7326.098403582798	0.0	-530.2680832182177
357000	-7872.7520262594935	-547.5696856190721	-7325.182340640422	6.999926456409369	2016.5288406668783	126.51547704369115	0.6789484939052499	1.066273041502251	1.8747792291417267	1.8583142672244017	2.3473300553026135	1.5451855178756209	1.5729737204539893	3.224045167181299	3.166095512350983	2.374254378332253	1.2932214379184979	1.8714017997799597	2.2857170451966486	-0.9228432195465313	-1.6885332188287347	7.0	5.5438315415346135	7.829510069276675	0.35163985853110424	0.19650247731565137	0.21071812797510162	0.24113953617814315	0.1307526692501705	1.534857923777874	0.35082965566257457	0.649170344337425	0.5262444834938619	1.9475110330122751	0.0030981218088448345	0.0030981218088448332	-7325.182340640422	0.0	-538.6574986261662
358000	-7870.481883025379	-544.3077395223611	-7326.174143503018	6.73885383162512	2016.7899132916625	126.43957904891644	0.9662482889347179	1.07021462021138	1.3358454186168913	1.6468040073196761	2.7923100345398675	1.4262848181655474	1.1569605897828268	3.6590450606899427	2.766040719417982	2.5367263304754157	1.652647261887341	1.3601893481107952	1.8866173081439925	-1.956100782264934	-1.573640358227511	7.0	5.777279499731646	8.334207350972902	0.35163985853110424	0.18893892690138037	0.21071812797510162	0.24870308659241416	0.05145114743718777	1.5665128373096493	0.42465772647956146	0.5753422735204382	0.6369865897193422	1.7260268205613145	0.0028720684448463275	0.002872068444846331	-7326.174143503018	0.0	-535.0378178779905
359000	-7860.550145709973	-537.0455887597716	-7323.504556950201	6.814203100777101	2016.7145640225106	125.19315516245969	0.8394705077454334	1.1623113768354312	1.9962829581467871	1.5345045511604212	2.5380366289907164	1.999836047202787	1.248061370773819	3.753720258948565	2.9214779685006125	2.305230659723468	1.674583825014923	1.6636245982807831	1.5389305609209447	-1.3749225094951807	-1.0753731281622705	7.0	5.777279499731646	10.129842850023161	0.36902911793068405	0.18893892690138037	0.2071203644275894	0.23491159074034657	0.07566515774064841	1.3835959637326192	0.3684645863426001	0.6315354136573994	0.5526968795139001	1.8946062409721982	0.0030767649954761386	0.003076764995476141	-7323.504556950201	0.0	-527.8250789585625
360000	-7859.039457444898	-537.4224752882642	-7321.616982156635	6.924385022318088	2016.6043821009696	124.78595942877786	0.5768472244140953	1.9095846350884318	1.8382467846292698	1.6990692227707498	2.4775352828530033	1.375844079137148	1.001143413831948	3.1598676172683535	3.0181421499971304	2.0290081359443484	1.7910099555738512	1.9507256026251343	1.3374696168889884	-1.2506332677828	-1.059430654663883	7.0	5.777279499731646	9.910160997020615	0.34150039859843595	0.18854029187105975	0.20550722680550357	0.2644520827250011	0.050741191953455805	0.8051965640594173	0.4123004859622487	0.5876995140377508	0.618450728943373	1.7630985421132523	0.0029191367585000255	0.002919136758500024	-7321.616982156635	0.0	-529.8695130973015
361000	-7869.922334659693	-544.0175510563962	-7325.904783603297	7.11299447042866	2016.415772652859	124.45941263133143	0.8005993199645719	2.6282971360792367	1.9926340893123904	1.522993449861815	1.9470787264131004	1.8680226548210812	0.944619783138887	2.499140110530969	3.202513906199594	1.6482059613118418	2.1104314894038643	1.8655001416220187	1.5045878099940457	-1.060665425336652	-2.060123893516143	7.0	8.408263527320065	9.596374498504831	0.34988897089441834	0.18785349023609202	0.1978054561444889	0.2644520827250011	0.050741191953455805	1.2305285692806804	0.40589307618080084	0.5941069238191987	0.6088396142712013	1.7823207714575962	0.002893631391910673	0.0028936313919106765	-7325.904783603297	0.0	-534.7505023894962
362000	-7859.297592299907	-537.6988590853582	-7321.598733214549	6.89623453773169	2016.632532585556	122.22285086947663	1.1955081512198182	1.3502828164984098	1.7970393891501155	1.8906268426794977	1.7512201529512097	1.5584243690506165	0.8886514237020067	3.1687790854058955	2.710678414846792	1.8598996088244215	1.6656841516249516	2.1324236727604933	1.5772589707644398	-1.4712623858695029	-1.5778170433480594	7.0	6.003933282417914	9.596374498504831	0.35766894541818867	0.18238793174831844	0.22252677855348418	0.23741634428000907	0.15384516893492226	2.2134899811537743	0.37839656473256933	0.6216034352674301	0.567594847098854	1.8648103058022905	0.003179662988753813	0.0031796629887538147	-7321.598733214549	0.0	-526.3179394312684
363000	-7880.601518638709	-540.9733232678565	-7339.628195370853	6.628731829472078	2016.9000352938156	123.09277384194186	0.3400638833221444	0.23962218268842583	1.986339311733715	1.291209462544928	1.8905294995447854	1.833865190342048	1.3347362304601178	3.007878585914546	3.014142235421945	2.1006675839720894	1.9367615726885872	1.9364705643853561	1.7573418178189546	-1.9109419888043027	-4.000790067795604	7.0	5.499202851009512	8.865510255440908	0.3517020059797992	0.20780788577376047	0.20627695499925286	0.23421315324718783	0.16225258229154793	2.2217510313243296	0.386640286690526	0.6133597133094735	0.579960430035789	1.8400791399284204	0.0029995524115226635	0.002999552411522663	-7339.628195370853	0.0	-531.1390014721549
364000	-7881.727445317503	-530.8055180237202	-7350.921927293783	6.688424212660129	2016.8403429106277	119.90337046317106	0.558873630238886	0.9000953774525078	1.549436600462822	1.9893461448263612	2.0361770321255936	1.5391884519119965	1.0771386645719783	3.483411332005176	2.5141889342464516	2.057055060002829	1.4785265841842257	2.025777899308058	1.2650530824231392	-1.2934323930846958	-1.0791131300241676	7.0	5.856639980545476	10.640680636765932	0.3517020059797992	0.20780788577376047	0.20384599016411278	0.2366441180823279	0.15680568234574216	1.311581956098534	0.3768219034114834	0.6231780965885161	0.5652328551172251	1.8695342897655483	0.0034892512949932166	0.0034892512949932153	-7350.921927293783	0.0	-521.744123918985
365000	-7877.645964366907	-535.8581491410247	-7341.787815225882	6.662113339898777	2016.866653783389	119.60468446306098	0.2641518258270441	1.1362057797773435	2.1578662244555233	1.9855978980750533	1.3290979748958365	1.479982806468009	1.3861330921225226	3.0278631734816956	2.5575248554759797	1.7226597063415703	1.6867003784578698	2.0900019033049757	1.7059509344439425	-1.6010752391582135	-2.317489896957691	7.0	5.420016603921536	10.127085817350572	0.38244831114189143	0.18321927261936055	0.19768829815642047	0.2366441180823279	0.08059162635073405	1.6628903431724353	0.3718617298025844	0.6281382701974151	0.5577925947038767	1.8844148105922454	0.0030513631885225	0.0030513631885225	-7341.787815225882	0.0	-527.3202413091203
366000	-7869.615315898989	-529.211786514151	-7340.403529384838	6.681437554726513	2016.8473295685612	119.56886974575778	0.9125600875605774	1.3973418881219632	1.4862365804197015	1.9756396593112153	1.7954445105119206	1.9732095229940214	1.1682639070561494	2.147909145596367	2.206764375810958	1.8363075576770649	1.779294375998024	2.0551963758599197	1.6163671203392433	-1.2442583776553313	-0.7411543552159687	7.0	4.469016320292421	12.378700405610457	0.38244831114189143	0.18321927261936055	0.19768829815642047	0.2366441180823279	0.08629386826461623	1.7994406914393268	0.4013703480633187	0.5986296519366808	0.6020555220949781	1.7958889558100424	0.0031773848554125504	0.003177384855412547	-7340.403529384838	0.0	-518.9984691789841
367000	-7866.600026960334	-526.5267516970613	-7340.073275263272	6.777227105213087	2016.7515400180746	116.35688692684376	0.45348942568600914	1.9269154939283686	1.2481895454077185	1.8849196304080553	2.0262054092436492	2.2303482355451285	0.6551039334066474	2.351153283918182	2.1812745043091	1.8276222226002932	1.5695350462057154	2.0673441112191093	1.9312518466607553	-1.7013535642452946	-1.0471130692009094	7.0	5.751497939634449	11.353349402130473	0.38244831114189143	0.18826172773452332	0.19768829815642047	0.23160166296716514	0.08629386826461623	1.7994406914393268	0.4207394307969813	0.5792605692030183	0.6311091461954719	1.737781707609055	0.0032166129736849306	0.0032166129736849293	-7340.073275263272	0.0	-516.8133924705963
